#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CTBP1	FCGR2B	9606.ENSP00000290921	9606.ENSP00000351497	0	0	0	0	0	0	0	0.407	0.407
CTBP1	ZBTB16	9606.ENSP00000290921	9606.ENSP00000338157	0	0	0	0	0	0.071	0	0.443	0.460
CTBP1	TBL1X	9606.ENSP00000290921	9606.ENSP00000495556	0	0	0	0	0.042	0.328	0	0.519	0.663
CTBP1	FOXO3	9606.ENSP00000290921	9606.ENSP00000339527	0	0	0	0	0	0	0	0.684	0.684
CTBP1	TBL1XR1	9606.ENSP00000290921	9606.ENSP00000405574	0	0	0	0	0.070	0.172	0	0.713	0.759
CTBP1	HDAC1	9606.ENSP00000290921	9606.ENSP00000362649	0	0	0	0	0.067	0.837	0.800	0.994	0.999
CTNND1	PFN1	9606.ENSP00000382004	9606.ENSP00000225655	0	0	0	0	0.047	0	0	0.449	0.452
CTNND1	MAPK3	9606.ENSP00000382004	9606.ENSP00000263025	0	0	0	0	0	0.292	0	0.309	0.490
CTNND1	IQGAP1	9606.ENSP00000382004	9606.ENSP00000268182	0	0	0	0	0.049	0	0	0.574	0.578
CTNND1	FZD7	9606.ENSP00000382004	9606.ENSP00000286201	0	0	0	0	0.062	0	0	0.436	0.448
CTNND1	PAK2	9606.ENSP00000382004	9606.ENSP00000314067	0	0	0	0	0.059	0	0.500	0.094	0.537
CTNND1	MET	9606.ENSP00000382004	9606.ENSP00000317272	0	0	0	0	0.110	0.046	0.900	0.766	0.977
CTNND1	FN1	9606.ENSP00000382004	9606.ENSP00000346839	0	0	0	0	0.086	0	0	0.444	0.470
CTNND1	TJP1	9606.ENSP00000382004	9606.ENSP00000348416	0	0	0	0	0.204	0	0	0.947	0.956
CTNND1	RAC1	9606.ENSP00000382004	9606.ENSP00000348461	0	0	0	0	0.073	0.158	0.500	0.208	0.650
CTNND1	THBS2	9606.ENSP00000382004	9606.ENSP00000355751	0	0	0	0	0.058	0	0	0.434	0.444
CTNND1	VAV3	9606.ENSP00000382004	9606.ENSP00000359073	0	0	0	0	0.042	0	0.500	0.067	0.514
CTNND1	ITGB1	9606.ENSP00000382004	9606.ENSP00000379350	0	0	0	0	0.072	0	0	0.522	0.537
CTNND1	FGFR2	9606.ENSP00000382004	9606.ENSP00000410294	0	0	0	0	0.054	0	0	0.497	0.504
CTNND1	VAV1	9606.ENSP00000382004	9606.ENSP00000472929	0	0	0	0	0.042	0	0.500	0.136	0.550
CTNND1	ROCK1	9606.ENSP00000382004	9606.ENSP00000382697	0	0	0	0	0.064	0.046	0	0.665	0.675
CTNND1	RHOA	9606.ENSP00000382004	9606.ENSP00000400175	0	0	0	0	0.042	0.243	0.900	0.834	0.986
CYFIP2	MAPK3	9606.ENSP00000479719	9606.ENSP00000263025	0	0	0	0	0.063	0	0.400	0.149	0.480
CYFIP2	WASF3	9606.ENSP00000479719	9606.ENSP00000335055	0	0	0	0	0	0.827	0.800	0.832	0.993
CYFIP2	RAC1	9606.ENSP00000479719	9606.ENSP00000348461	0	0	0	0	0.056	0.207	0.500	0.696	0.871
CYFIP2	FCGR3A	9606.ENSP00000479719	9606.ENSP00000356946	0	0	0	0	0	0	0.500	0	0.499
CYFIP2	FLNA	9606.ENSP00000479719	9606.ENSP00000358866	0	0	0	0	0.055	0	0	0.421	0.430
CYFIP2	VAV3	9606.ENSP00000479719	9606.ENSP00000359073	0	0	0	0	0.042	0	0.500	0.057	0.508
CYFIP2	NCK1	9606.ENSP00000479719	9606.ENSP00000417273	0	0	0	0	0.060	0.219	0.500	0.820	0.925
CYFIP2	VAV1	9606.ENSP00000479719	9606.ENSP00000472929	0	0	0	0	0.072	0	0.500	0.091	0.541
DIAPH2	PFN1	9606.ENSP00000321348	9606.ENSP00000225655	0	0	0	0	0.042	0.348	0.900	0.425	0.959
DIAPH2	SKP1	9606.ENSP00000321348	9606.ENSP00000231487	0	0	0	0	0.049	0	0	0.502	0.506
DIAPH2	RHOA	9606.ENSP00000321348	9606.ENSP00000400175	0	0	0	0	0.074	0.287	0.900	0.401	0.955
DKK1	HGF	9606.ENSP00000363081	9606.ENSP00000222390	0	0	0	0	0.042	0	0	0.424	0.425
DKK1	WNT5A	9606.ENSP00000363081	9606.ENSP00000264634	0	0	0	0	0.095	0.061	0.650	0.829	0.942
DKK1	WNT2	9606.ENSP00000363081	9606.ENSP00000265441	0	0	0	0	0.044	0.061	0.650	0.747	0.909
DKK1	FGF7	9606.ENSP00000363081	9606.ENSP00000267843	0	0	0	0	0.086	0	0	0.513	0.536
DKK1	FZD7	9606.ENSP00000363081	9606.ENSP00000286201	0	0	0	0	0.080	0.063	0	0.542	0.571
DKK1	WIF1	9606.ENSP00000363081	9606.ENSP00000286574	0	0	0	0	0.045	0	0	0.882	0.882
DKK1	FN1	9606.ENSP00000363081	9606.ENSP00000346839	0	0	0	0	0.109	0	0	0.662	0.686
DKK1	RAC1	9606.ENSP00000363081	9606.ENSP00000348461	0	0	0	0	0.056	0	0	0.470	0.479
DKK1	FZD6	9606.ENSP00000363081	9606.ENSP00000351605	0	0	0	0	0.107	0.062	0	0.500	0.544
DKK1	FGF17	9606.ENSP00000363081	9606.ENSP00000352414	0	0	0	0	0	0	0	0.453	0.453
DKK1	ROCK1	9606.ENSP00000363081	9606.ENSP00000382697	0	0	0	0	0	0.071	0	0.440	0.457
DKK1	SPP1	9606.ENSP00000363081	9606.ENSP00000378517	0	0	0	0	0.044	0	0	0.582	0.583
DKK1	FZD8	9606.ENSP00000363081	9606.ENSP00000363826	0	0	0	0	0.097	0.063	0	0.757	0.776
ELK1	MAPK14	9606.ENSP00000366182	9606.ENSP00000229795	0	0	0	0	0.049	0.094	0.900	0.074	0.909
ELK1	MAPK3	9606.ENSP00000366182	9606.ENSP00000263025	0	0	0	0	0.049	0.866	0.900	0.232	0.988
FCGR2B	FLT3	9606.ENSP00000351497	9606.ENSP00000241453	0	0	0	0	0.108	0	0	0.393	0.436
FCGR2B	ITGA2	9606.ENSP00000351497	9606.ENSP00000296585	0	0	0	0	0	0	0	0.460	0.460
FCGR2B	FN1	9606.ENSP00000351497	9606.ENSP00000346839	0	0	0	0	0.089	0	0	0.562	0.584
FCGR2B	VAV1	9606.ENSP00000351497	9606.ENSP00000472929	0	0	0	0	0.159	0	0	0.351	0.431
FCGR2B	HCK	9606.ENSP00000351497	9606.ENSP00000365012	0	0	0	0	0.350	0	0	0.238	0.483
FCGR2B	FCGR3A	9606.ENSP00000351497	9606.ENSP00000356946	0	0	0	0.824	0.306	0	0	0.646	0.744
FCGR2B	PTPN11	9606.ENSP00000351497	9606.ENSP00000489597	0	0	0	0	0.080	0.292	0	0.639	0.744
FCGR2B	PTPRC	9606.ENSP00000351497	9606.ENSP00000411355	0	0	0	0	0.265	0	0	0.894	0.918
FCGR2B	LYN	9606.ENSP00000351497	9606.ENSP00000428924	0	0	0	0	0.126	0.510	0	0.867	0.938
FCGR3A	MYH9	9606.ENSP00000356946	9606.ENSP00000216181	0	0	0	0	0.048	0.129	0.400	0.072	0.476
FCGR3A	FLT3	9606.ENSP00000356946	9606.ENSP00000241453	0	0	0	0	0.116	0	0	0.620	0.650
FCGR3A	PIKFYVE	9606.ENSP00000356946	9606.ENSP00000264380	0	0	0	0	0	0	0	0.456	0.456
FCGR3A	ZAP70	9606.ENSP00000356946	9606.ENSP00000264972	0	0	0	0	0.104	0	0	0.766	0.781
FCGR3A	IFNAR1	9606.ENSP00000356946	9606.ENSP00000270139	0	0	0	0	0.090	0	0	0.466	0.494
FCGR3A	ITGA2	9606.ENSP00000356946	9606.ENSP00000296585	0	0	0	0	0.055	0	0	0.528	0.535
FCGR3A	MET	9606.ENSP00000356946	9606.ENSP00000317272	0	0	0	0	0	0	0	0.664	0.664
FCGR3A	WASF3	9606.ENSP00000356946	9606.ENSP00000335055	0	0	0	0	0	0	0.500	0	0.499
FCGR3A	STAT5A	9606.ENSP00000356946	9606.ENSP00000341208	0	0	0	0	0.120	0	0	0.445	0.490
FCGR3A	FN1	9606.ENSP00000356946	9606.ENSP00000346839	0	0	0	0	0	0	0	0.638	0.638
FCGR3A	RAC1	9606.ENSP00000356946	9606.ENSP00000348461	0	0	0	0	0.139	0	0.500	0	0.551
FCGR3A	TGFBR2	9606.ENSP00000356946	9606.ENSP00000351905	0	0	0	0	0.072	0	0	0.530	0.545
FCGR3A	ITGB1	9606.ENSP00000356946	9606.ENSP00000379350	0	0	0	0	0.060	0	0	0.426	0.437
FCGR3A	PIK3R1	9606.ENSP00000356946	9606.ENSP00000428056	0	0	0	0	0.063	0	0.500	0.134	0.558
FCGR3A	HLA-A	9606.ENSP00000356946	9606.ENSP00000379873	0	0	0	0	0.143	0	0	0.577	0.622
FCGR3A	ITGB3	9606.ENSP00000356946	9606.ENSP00000452786	0	0	0	0	0.060	0	0	0.649	0.656
FCGR3A	VAV1	9606.ENSP00000356946	9606.ENSP00000472929	0	0	0	0	0.175	0	0.500	0.417	0.738
FCGR3A	VAV3	9606.ENSP00000356946	9606.ENSP00000359073	0	0	0	0	0.109	0	0.500	0.493	0.754
FCGR3A	PTPRC	9606.ENSP00000356946	9606.ENSP00000411355	0	0	0	0	0.269	0	0	0.887	0.913
FCGR3A	HCK	9606.ENSP00000356946	9606.ENSP00000365012	0	0	0	0	0.355	0	0.900	0.257	0.947
FCGR3A	LYN	9606.ENSP00000356946	9606.ENSP00000428924	0	0	0	0	0.132	0	0.900	0.555	0.958
FGF11	FGFR2	9606.ENSP00000293829	9606.ENSP00000410294	0	0	0	0	0.042	0.311	0	0.560	0.684
FGF11	FGF17	9606.ENSP00000293829	9606.ENSP00000352414	0	0	0	0	0.101	0	0	0.683	0.702
FGF17	HGF	9606.ENSP00000352414	9606.ENSP00000222390	0	0	0	0	0	0	0	0.872	0.872
FGF17	FLT3	9606.ENSP00000352414	9606.ENSP00000241453	0	0	0	0	0	0.168	0.650	0.341	0.791
FGF17	MAPK3	9606.ENSP00000352414	9606.ENSP00000263025	0	0	0	0	0.045	0	0.400	0.547	0.717
FGF17	WNT5A	9606.ENSP00000352414	9606.ENSP00000264634	0	0	0	0	0	0.050	0	0.436	0.441
FGF17	WNT2	9606.ENSP00000352414	9606.ENSP00000265441	0	0	0	0	0	0.050	0	0.423	0.429
FGF17	FGF7	9606.ENSP00000352414	9606.ENSP00000267843	0	0	0	0.699	0	0	0.400	0.117	0.448
FGF17	IQGAP1	9606.ENSP00000352414	9606.ENSP00000268182	0	0	0	0	0	0	0	0.420	0.420
FGF17	FLT1	9606.ENSP00000352414	9606.ENSP00000282397	0	0	0	0	0	0.168	0.650	0.593	0.871
FGF17	NRG1	9606.ENSP00000352414	9606.ENSP00000287842	0	0	0	0	0.042	0	0	0.402	0.402
FGF17	MET	9606.ENSP00000352414	9606.ENSP00000317272	0	0	0	0	0.067	0	0.650	0.621	0.865
FGF17	PDGFA	9606.ENSP00000352414	9606.ENSP00000346508	0	0	0	0	0	0	0	0.433	0.433
FGF17	FN1	9606.ENSP00000352414	9606.ENSP00000346839	0	0	0	0	0	0	0	0.798	0.798
FGF17	RHOA	9606.ENSP00000352414	9606.ENSP00000400175	0	0	0	0	0	0.045	0	0.436	0.438
FGF17	ITGB1	9606.ENSP00000352414	9606.ENSP00000379350	0	0	0	0	0	0	0	0.441	0.441
FGF17	PTPRC	9606.ENSP00000352414	9606.ENSP00000411355	0	0	0	0	0.055	0.048	0	0.478	0.490
FGF17	PIK3R1	9606.ENSP00000352414	9606.ENSP00000428056	0	0	0	0	0	0	0.400	0.203	0.501
FGF17	SPP1	9606.ENSP00000352414	9606.ENSP00000378517	0	0	0	0	0	0	0	0.520	0.520
FGF17	PTPN11	9606.ENSP00000352414	9606.ENSP00000489597	0	0	0	0	0.055	0.059	0.400	0.357	0.611
FGF17	FGFR2	9606.ENSP00000352414	9606.ENSP00000410294	0	0	0	0	0	0.168	0.900	0.991	0.999
FGF7	HGF	9606.ENSP00000267843	9606.ENSP00000222390	0	0	0	0	0.080	0	0	0.889	0.894
FGF7	FLT3	9606.ENSP00000267843	9606.ENSP00000241453	0	0	0	0	0.057	0.168	0.650	0.351	0.798
FGF7	MAPK3	9606.ENSP00000267843	9606.ENSP00000263025	0	0	0	0	0.083	0	0.400	0.579	0.748
FGF7	WNT5A	9606.ENSP00000267843	9606.ENSP00000264634	0	0	0	0	0.064	0.050	0	0.695	0.705
FGF7	WNT2	9606.ENSP00000267843	9606.ENSP00000265441	0	0	0	0	0.106	0.050	0	0.423	0.467
FGF7	TJP1	9606.ENSP00000267843	9606.ENSP00000348416	0	0	0	0	0.042	0	0	0.423	0.424
FGF7	IQGAP1	9606.ENSP00000267843	9606.ENSP00000268182	0	0	0	0	0	0	0	0.425	0.425
FGF7	THBS2	9606.ENSP00000267843	9606.ENSP00000355751	0	0	0	0	0.165	0.042	0	0.358	0.442
FGF7	RHOA	9606.ENSP00000267843	9606.ENSP00000400175	0	0	0	0	0	0.045	0	0.458	0.460
FGF7	NRG1	9606.ENSP00000267843	9606.ENSP00000287842	0	0	0	0	0.048	0	0	0.474	0.477
FGF7	ITGB1	9606.ENSP00000267843	9606.ENSP00000379350	0	0	0	0	0.060	0	0	0.485	0.496
FGF7	PDGFA	9606.ENSP00000267843	9606.ENSP00000346508	0	0	0	0	0	0	0	0.503	0.503
FGF7	PIK3R1	9606.ENSP00000267843	9606.ENSP00000428056	0	0	0	0	0.053	0	0.400	0.202	0.506
FGF7	PTPRC	9606.ENSP00000267843	9606.ENSP00000411355	0	0	0	0	0.071	0.048	0	0.529	0.548
FGF7	PTPN11	9606.ENSP00000267843	9606.ENSP00000489597	0	0	0	0	0.055	0.070	0.400	0.383	0.631
FGF7	TGFBR2	9606.ENSP00000267843	9606.ENSP00000351905	0	0	0	0	0.083	0	0	0.617	0.633
FGF7	SPP1	9606.ENSP00000267843	9606.ENSP00000378517	0	0	0	0	0	0	0	0.729	0.729
FGF7	FN1	9606.ENSP00000267843	9606.ENSP00000346839	0	0	0	0	0.044	0	0	0.801	0.802
FGF7	MET	9606.ENSP00000267843	9606.ENSP00000317272	0	0	0	0	0.067	0	0.650	0.726	0.902
FGF7	FLT1	9606.ENSP00000267843	9606.ENSP00000282397	0	0	0	0	0.069	0.168	0.650	0.735	0.918
FGF7	FGFR2	9606.ENSP00000267843	9606.ENSP00000410294	0	0	0	0	0.047	0.858	0.900	0.997	0.999
FGFR2	HGF	9606.ENSP00000410294	9606.ENSP00000222390	0	0	0	0	0	0	0.650	0.743	0.906
FGFR2	MAPK3	9606.ENSP00000410294	9606.ENSP00000263025	0	0	0	0.585	0	0	0.400	0.234	0.520
FGFR2	WNT5A	9606.ENSP00000410294	9606.ENSP00000264634	0	0	0	0	0	0.049	0	0.415	0.420
FGFR2	FLT1	9606.ENSP00000410294	9606.ENSP00000282397	0	0	0	0.739	0.044	0.094	0	0.396	0.431
FGFR2	RRM1	9606.ENSP00000410294	9606.ENSP00000300738	0	0	0	0	0.067	0	0	0.467	0.481
FGFR2	MET	9606.ENSP00000410294	9606.ENSP00000317272	0	0	0	0.626	0	0.092	0	0.493	0.519
FGFR2	ITGA11	9606.ENSP00000410294	9606.ENSP00000327290	0	0	0	0	0	0	0	0.461	0.461
FGFR2	STAT5A	9606.ENSP00000410294	9606.ENSP00000341208	0	0	0	0	0	0.328	0	0.694	0.785
FGFR2	PDGFA	9606.ENSP00000410294	9606.ENSP00000346508	0	0	0	0	0.042	0	0.650	0.395	0.779
FGFR2	FN1	9606.ENSP00000410294	9606.ENSP00000346839	0	0	0	0	0	0	0	0.581	0.581
FGFR2	SHC3	9606.ENSP00000410294	9606.ENSP00000364995	0	0	0	0	0.072	0.113	0.900	0.197	0.925
FGFR2	PTPN11	9606.ENSP00000410294	9606.ENSP00000489597	0	0	0	0	0.060	0.240	0.400	0.593	0.802
FGFR2	PIK3R1	9606.ENSP00000410294	9606.ENSP00000428056	0	0	0	0	0.042	0.416	0.650	0.659	0.924
FLNA	ITGB4	9606.ENSP00000358866	9606.ENSP00000200181	0	0	0	0	0.059	0.402	0.650	0.594	0.909
FLNA	MYH9	9606.ENSP00000358866	9606.ENSP00000216181	0	0	0	0	0.359	0.384	0	0.677	0.861
FLNA	PFN1	9606.ENSP00000358866	9606.ENSP00000225655	0	0	0	0	0.149	0	0	0.748	0.776
FLNA	MAPK3	9606.ENSP00000358866	9606.ENSP00000263025	0	0	0	0	0.097	0	0	0.389	0.425
FLNA	IQGAP1	9606.ENSP00000358866	9606.ENSP00000268182	0	0	0	0	0.176	0.163	0	0.937	0.952
FLNA	ITGA2	9606.ENSP00000358866	9606.ENSP00000296585	0	0	0	0	0.066	0	0.650	0.250	0.733
FLNA	SCIN	9606.ENSP00000358866	9606.ENSP00000297029	0	0	0	0	0.056	0	0	0.789	0.792
FLNA	PRKCE	9606.ENSP00000358866	9606.ENSP00000306124	0	0	0	0	0	0	0	0.465	0.465
FLNA	PAK2	9606.ENSP00000358866	9606.ENSP00000314067	0	0	0	0	0.047	0.067	0.500	0.178	0.585
FLNA	ITGA11	9606.ENSP00000358866	9606.ENSP00000327290	0	0	0	0	0.077	0	0.650	0.120	0.691
FLNA	FN1	9606.ENSP00000358866	9606.ENSP00000346839	0	0	0	0	0.080	0.072	0	0.794	0.809
FLNA	TJP1	9606.ENSP00000358866	9606.ENSP00000348416	0	0	0	0	0.042	0.292	0	0.536	0.657
FLNA	RAC1	9606.ENSP00000358866	9606.ENSP00000348461	0	0	0	0	0.049	0.048	0.500	0.264	0.622
FLNA	MYL12B	9606.ENSP00000358866	9606.ENSP00000463559	0	0	0	0	0.240	0	0	0.255	0.410
FLNA	MYH11	9606.ENSP00000358866	9606.ENSP00000379616	0	0	0	0	0.092	0.186	0	0.457	0.564
FLNA	RHOA	9606.ENSP00000358866	9606.ENSP00000400175	0	0	0	0	0.095	0.048	0	0.928	0.933
FLNA	ITGB1	9606.ENSP00000358866	9606.ENSP00000379350	0	0	0	0	0.084	0.867	0.650	0.870	0.993
FLNA	ITGB3	9606.ENSP00000358866	9606.ENSP00000452786	0	0	0	0	0.098	0.963	0.650	0.575	0.994
FLT1	HGF	9606.ENSP00000282397	9606.ENSP00000222390	0	0	0	0	0.044	0	0.650	0.748	0.908
FLT1	FLT3	9606.ENSP00000282397	9606.ENSP00000241453	0	0	0	0.708	0.067	0	0	0.506	0.519
FLT1	VAV3	9606.ENSP00000282397	9606.ENSP00000359073	0	0	0	0	0.044	0.104	0	0.397	0.438
FLT1	NOTCH4	9606.ENSP00000282397	9606.ENSP00000364163	0	0	0	0	0.116	0	0	0.402	0.449
FLT1	SPP1	9606.ENSP00000282397	9606.ENSP00000378517	0	0	0	0	0.080	0	0	0.433	0.456
FLT1	LYN	9606.ENSP00000282397	9606.ENSP00000428924	0	0	0	0.677	0.059	0.091	0	0.436	0.475
FLT1	RELA	9606.ENSP00000282397	9606.ENSP00000384273	0	0	0	0	0	0	0	0.480	0.480
FLT1	PTPRC	9606.ENSP00000282397	9606.ENSP00000411355	0	0	0	0	0.082	0.051	0	0.479	0.506
FLT1	FN1	9606.ENSP00000282397	9606.ENSP00000346839	0	0	0	0	0.049	0	0	0.584	0.588
FLT1	HCK	9606.ENSP00000282397	9606.ENSP00000365012	0	0	0	0.683	0.061	0.376	0	0.401	0.618
FLT1	NCK1	9606.ENSP00000282397	9606.ENSP00000417273	0	0	0	0	0	0.075	0	0.680	0.691
FLT1	ITGB1	9606.ENSP00000282397	9606.ENSP00000379350	0	0	0	0	0.063	0.063	0	0.709	0.722
FLT1	SHC3	9606.ENSP00000282397	9606.ENSP00000364995	0	0	0	0	0.056	0.162	0.650	0.137	0.729
FLT1	PTPN11	9606.ENSP00000282397	9606.ENSP00000489597	0	0	0	0	0.060	0.541	0	0.520	0.775
FLT1	PDGFA	9606.ENSP00000282397	9606.ENSP00000346508	0	0	0	0	0.062	0	0.650	0.653	0.876
FLT1	PIK3R1	9606.ENSP00000282397	9606.ENSP00000428056	0	0	0	0	0	0.670	0.650	0.281	0.909
FLT3	HGF	9606.ENSP00000241453	9606.ENSP00000222390	0	0	0	0	0.067	0	0.650	0.356	0.771
FLT3	MAPK14	9606.ENSP00000241453	9606.ENSP00000229795	0	0	0	0.573	0.060	0	0	0.441	0.452
FLT3	VAV1	9606.ENSP00000241453	9606.ENSP00000472929	0	0	0	0	0.063	0.104	0	0.356	0.412
FLT3	ZBTB16	9606.ENSP00000241453	9606.ENSP00000338157	0	0	0	0	0.097	0.052	0	0.378	0.421
FLT3	LYN	9606.ENSP00000241453	9606.ENSP00000428924	0	0	0	0.691	0.067	0.328	0	0.176	0.439
FLT3	MET	9606.ENSP00000241453	9606.ENSP00000317272	0	0	0	0.581	0	0.092	0	0.478	0.506
FLT3	FN1	9606.ENSP00000241453	9606.ENSP00000346839	0	0	0	0	0	0	0	0.550	0.550
FLT3	HLA-A	9606.ENSP00000241453	9606.ENSP00000379873	0	0	0	0	0.077	0.133	0	0.520	0.582
FLT3	MYH11	9606.ENSP00000241453	9606.ENSP00000379616	0	0	0	0	0.049	0	0	0.658	0.661
FLT3	RUNX1T1	9606.ENSP00000241453	9606.ENSP00000402257	0	0	0	0	0.049	0	0	0.695	0.697
FLT3	SHC3	9606.ENSP00000241453	9606.ENSP00000364995	0	0	0	0	0.055	0.162	0.650	0.071	0.708
FLT3	HCK	9606.ENSP00000241453	9606.ENSP00000365012	0	0	0	0.685	0.128	0.328	0.500	0.144	0.716
FLT3	GAB2	9606.ENSP00000241453	9606.ENSP00000354952	0	0	0	0	0.067	0	0.400	0.546	0.723
FLT3	PDGFA	9606.ENSP00000241453	9606.ENSP00000346508	0	0	0	0	0	0	0.650	0.242	0.723
FLT3	RARA	9606.ENSP00000241453	9606.ENSP00000254066	0	0	0	0	0	0.045	0	0.727	0.728
FLT3	PTPRC	9606.ENSP00000241453	9606.ENSP00000411355	0	0	0	0	0.104	0.051	0	0.721	0.742
FLT3	PTPN11	9606.ENSP00000241453	9606.ENSP00000489597	0	0	0	0	0.060	0.389	0.400	0.717	0.889
FLT3	PIK3R1	9606.ENSP00000241453	9606.ENSP00000428056	0	0	0	0	0.062	0.374	0.900	0.353	0.956
FLT3	STAT5A	9606.ENSP00000241453	9606.ENSP00000341208	0	0	0	0	0.052	0.079	0.900	0.705	0.970
FN1	ITGB4	9606.ENSP00000346839	9606.ENSP00000200181	0	0	0	0.546	0	0	0.650	0.355	0.764
FN1	MYH9	9606.ENSP00000346839	9606.ENSP00000216181	0	0	0	0	0.062	0.080	0	0.529	0.558
FN1	HGF	9606.ENSP00000346839	9606.ENSP00000222390	0	0	0	0	0.055	0.394	0	0.947	0.967
FN1	MAPK14	9606.ENSP00000346839	9606.ENSP00000229795	0	0	0	0	0	0	0	0.452	0.452
FN1	MAPK3	9606.ENSP00000346839	9606.ENSP00000263025	0	0	0	0	0	0	0.500	0.672	0.829
FN1	WNT5A	9606.ENSP00000346839	9606.ENSP00000264634	0	0	0	0	0.153	0.046	0	0.484	0.547
FN1	IQGAP1	9606.ENSP00000346839	9606.ENSP00000268182	0	0	0	0	0.049	0.071	0.400	0.572	0.742
FN1	FZD7	9606.ENSP00000346839	9606.ENSP00000286201	0	0	0	0	0.084	0	0	0.588	0.607
FN1	ITGA2	9606.ENSP00000346839	9606.ENSP00000296585	0	0	0	0	0.083	0	0.650	0.962	0.986
FN1	SCIN	9606.ENSP00000346839	9606.ENSP00000297029	0	0	0	0	0	0	0	0.717	0.717
FN1	PRKACA	9606.ENSP00000346839	9606.ENSP00000309591	0	0	0	0	0	0	0	0.432	0.432
FN1	MET	9606.ENSP00000346839	9606.ENSP00000317272	0	0	0	0	0.093	0	0	0.730	0.745
FN1	LAMA3	9606.ENSP00000346839	9606.ENSP00000324532	0	0	0	0	0.063	0	0	0.436	0.449
FN1	ITGA11	9606.ENSP00000346839	9606.ENSP00000327290	0	0	0	0	0.110	0	0.650	0.606	0.866
FN1	FOXO3	9606.ENSP00000346839	9606.ENSP00000339527	0	0	0	0	0.042	0	0	0.580	0.580
FN1	STAT5A	9606.ENSP00000346839	9606.ENSP00000341208	0	0	0	0	0	0.186	0	0.366	0.462
FN1	PDGFA	9606.ENSP00000346839	9606.ENSP00000346508	0	0	0	0	0.074	0.236	0	0.642	0.725
FN1	LYN	9606.ENSP00000346839	9606.ENSP00000428924	0	0	0	0	0	0	0	0.401	0.401
FN1	MYH11	9606.ENSP00000346839	9606.ENSP00000379616	0	0	0	0	0.047	0	0	0.405	0.408
FN1	RELA	9606.ENSP00000346839	9606.ENSP00000384273	0	0	0	0	0	0.143	0	0.370	0.437
FN1	ROCK1	9606.ENSP00000346839	9606.ENSP00000382697	0	0	0	0	0.051	0	0	0.484	0.490
FN1	MARCKS	9606.ENSP00000346839	9606.ENSP00000478061	0	0	0	0	0.062	0.049	0	0.499	0.514
FN1	NOTCH4	9606.ENSP00000346839	9606.ENSP00000364163	0	0	0	0	0	0	0	0.537	0.537
FN1	RAP1A	9606.ENSP00000346839	9606.ENSP00000358723	0	0	0	0	0	0	0.400	0.292	0.557
FN1	PIK3R1	9606.ENSP00000346839	9606.ENSP00000428056	0	0	0	0	0	0	0.500	0.269	0.618
FN1	PTPN11	9606.ENSP00000346839	9606.ENSP00000489597	0	0	0	0	0.055	0	0	0.690	0.694
FN1	TJP1	9606.ENSP00000346839	9606.ENSP00000348416	0	0	0	0	0.109	0	0	0.696	0.717
FN1	TGFBR2	9606.ENSP00000346839	9606.ENSP00000351905	0	0	0	0	0.085	0	0	0.708	0.722
FN1	RHOA	9606.ENSP00000346839	9606.ENSP00000400175	0	0	0	0	0.079	0	0	0.722	0.734
FN1	PTPRC	9606.ENSP00000346839	9606.ENSP00000411355	0	0	0	0	0.055	0	0	0.840	0.842
FN1	THBS2	9606.ENSP00000346839	9606.ENSP00000355751	0	0	0	0	0.222	0	0	0.821	0.854
FN1	SPP1	9606.ENSP00000346839	9606.ENSP00000378517	0	0	0	0	0.098	0	0	0.996	0.996
FN1	ITGB3	9606.ENSP00000346839	9606.ENSP00000452786	0	0	0	0	0.072	0.977	0.900	0.995	0.999
FN1	ITGB1	9606.ENSP00000346839	9606.ENSP00000379350	0	0	0	0	0.099	0.981	0.900	0.998	0.999
FOXO3	MAPK14	9606.ENSP00000339527	9606.ENSP00000229795	0	0	0	0	0.180	0.057	0.900	0.422	0.949
FOXO3	MAPK3	9606.ENSP00000339527	9606.ENSP00000263025	0	0	0	0	0.082	0.057	0.900	0.604	0.961
FOXO3	RPS6KB2	9606.ENSP00000339527	9606.ENSP00000308413	0	0	0	0	0.043	0.125	0	0.533	0.575
FOXO3	PRKACA	9606.ENSP00000339527	9606.ENSP00000309591	0	0	0	0	0	0.069	0.900	0.390	0.938
FOXO3	PPP2CA	9606.ENSP00000339527	9606.ENSP00000418447	0	0	0	0	0.049	0.314	0	0.187	0.424
FOXO3	NOTCH4	9606.ENSP00000339527	9606.ENSP00000364163	0	0	0	0	0	0.091	0	0.420	0.450
FOXO3	STAT5A	9606.ENSP00000339527	9606.ENSP00000341208	0	0	0	0	0.056	0	0	0.462	0.470
FOXO3	HDAC1	9606.ENSP00000339527	9606.ENSP00000362649	0	0	0	0	0.049	0.093	0	0.444	0.479
FOXO3	PIK3R1	9606.ENSP00000339527	9606.ENSP00000428056	0	0	0	0	0.083	0	0	0.488	0.510
FOXO3	IKBKG	9606.ENSP00000339527	9606.ENSP00000483825	0	0	0	0	0.049	0.045	0	0.511	0.517
FOXO3	MITF	9606.ENSP00000339527	9606.ENSP00000391803	0	0	0	0	0.043	0.087	0	0.567	0.589
