GeneId	Chromosome	Start	End	Length	GeneName	GeneBiotype	JC1_count	JC10_count	JC11_count	JC12_count	JC13_count	JC14_count	JC15_count	JC16_count	JC17_count	JC18_count	JC19_count	JC2_count	JC20_count	JC21_count	JC22_count	JC23_count	JC24_count	JC3_count	JC4_count	JC5_count	JC6_count	JC7_count	JC8_count	JC9_count
ENSG00000237369	CHR_HSCHR6_MHC_SSTO_CTG1	29465074	29470282	381	UBDP1	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237544	CHR_HSCHR6_MHC_SSTO_CTG1	29475501	29476547	1047	MAS1LP1	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237284	CHR_HSCHR6_MHC_SSTO_CTG1	29487242	29488378	1137	MAS1L	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231000	CHR_HSCHR6_MHC_SSTO_CTG1	29489747	29490152	406	RPS17P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225432	CHR_HSCHR6_MHC_SSTO_CTG1	29497985	29511032	877	XXbac-BPG13B8.10	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229383	CHR_HSCHR6_MHC_SSTO_CTG1	29529901	29534049	2777	LINC01015	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234992	CHR_HSCHR6_MHC_SSTO_CTG1	29538185	29539268	1084	GPR53P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235666	CHR_HSCHR6_MHC_SSTO_CTG1	29636562	29636845	284	SUMO2P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236561	CHR_HSCHR6_MHC_SSTO_CTG1	29657481	29672869	3054	MOG	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234669	CHR_HSCHR6_MHC_SSTO_CTG1	29672889	29681605	2149	ZFP57	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229898	CHR_HSCHR6_MHC_SSTO_CTG1	29708627	29709049	423	ZDHHC20P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229698	CHR_HSCHR6_MHC_SSTO_CTG1	29720539	29736235	4300	HLA-F	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236881	CHR_HSCHR6_MHC_SSTO_CTG1	29720705	29721695	991	HCG4P11	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230545	CHR_HSCHR6_MHC_SSTO_CTG1	29724295	29746743	4172	DAQB-335A13.8	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242511	CHR_HSCHR6_MHC_SSTO_CTG1	29724363	29724833	471	RPL23AP1	transcribed_processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249123	CHR_HSCHR6_MHC_SSTO_CTG1	29739435	29746663	1194	MICE	transcribed_unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226267	CHR_HSCHR6_MHC_SSTO_CTG1	29745983	29746207	225	HCG9P5	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264905	CHR_HSCHR6_MHC_SSTO_CTG1	29748063	29748164	102	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229942	CHR_HSCHR6_MHC_SSTO_CTG1	29748420	29748840	421	IFITM4P	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229529	CHR_HSCHR6_MHC_SSTO_CTG1	29788968	29795307	5498	HLA-V	transcribed_unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228706	CHR_HSCHR6_MHC_SSTO_CTG1	29789369	29790366	998	HCG4	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260221	CHR_HSCHR6_MHC_SSTO_CTG1	29797915	29799945	756	HLA-P	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227326	CHR_HSCHR6_MHC_SSTO_CTG1	29800695	29801491	797	RPL7AP7	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229499	CHR_HSCHR6_MHC_SSTO_CTG1	29810065	29810196	132	MICG	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233095	CHR_HSCHR6_MHC_SSTO_CTG1	29824463	29828635	1836	HLA-G	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230504	CHR_HSCHR6_MHC_SSTO_CTG1	29824881	29825861	981	HCG4P8	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236642	CHR_HSCHR6_MHC_SSTO_CTG1	29849350	29849494	145	MICF	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226736	CHR_HSCHR6_MHC_SSTO_CTG1	29878595	29879557	963	HCG4P7	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237218	CHR_HSCHR6_MHC_SSTO_CTG1	29879053	29881769	1082	HLA-H	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224693	CHR_HSCHR6_MHC_SSTO_CTG1	29887842	29888973	455	HLA-T	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229364	CHR_HSCHR6_MHC_SSTO_CTG1	29897735	29898101	192	DDX39BP1	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223860	CHR_HSCHR6_MHC_SSTO_CTG1	29898975	29899837	328	MCCD1P1	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236033	CHR_HSCHR6_MHC_SSTO_CTG1	29917138	29918128	991	HCG4B	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229959	CHR_HSCHR6_MHC_SSTO_CTG1	29917614	29920391	1037	HLA-K	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236706	CHR_HSCHR6_MHC_SSTO_CTG1	29923501	29923685	185	HLA-U	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223980	CHR_HSCHR6_MHC_SSTO_CTG1	29930538	29935179	2708	HLA-A	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231067	CHR_HSCHR6_MHC_SSTO_CTG1	29931354	29932345	992	HCG4P5	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277470	CHR_HSCHR6_MHC_SSTO_CTG1	29933698	29933796	99	BX005091.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234786	CHR_HSCHR6_MHC_SSTO_CTG1	29945879	29947844	773	HLA-W	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235380	CHR_HSCHR6_MHC_SSTO_CTG1	29960061	29961724	813	MICD	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237812	CHR_HSCHR6_MHC_SSTO_CTG1	29964383	29967676	655	HCG9	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235305	CHR_HSCHR6_MHC_SSTO_CTG1	29982480	29982876	258	DDX39BP2	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229034	CHR_HSCHR6_MHC_SSTO_CTG1	29983708	29984585	335	MCCD1P2	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196299	CHR_HSCHR6_MHC_SSTO_CTG1	29990282	30052027	20818	NCRNA00171	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231385	CHR_HSCHR6_MHC_SSTO_CTG1	29995393	29996388	996	HCG4P3	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235309	CHR_HSCHR6_MHC_SSTO_CTG1	29995855	29999228	1634	HLA-J	transcribed_unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223996	CHR_HSCHR6_MHC_SSTO_CTG1	30022074	30023364	984	ETF1P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275472	CHR_HSCHR6_MHC_SSTO_CTG1	30026277	30026344	68	ZNRD1-AS1_1	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274187	CHR_HSCHR6_MHC_SSTO_CTG1	30048502	30048577	76	ZNRD1-AS1_2	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233795	CHR_HSCHR6_MHC_SSTO_CTG1	30049286	30055293	3672	ZNRD1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276383	CHR_HSCHR6_MHC_SSTO_CTG1	30051467	30051570	104	ZNRD1-AS1_3	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237829	CHR_HSCHR6_MHC_SSTO_CTG1	30057093	30060717	2421	PPP1R11	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230467	CHR_HSCHR6_MHC_SSTO_CTG1	30060650	30066271	2206	RNF39	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265436	CHR_HSCHR6_MHC_SSTO_CTG1	30079204	30079336	133	BX088647.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224168	CHR_HSCHR6_MHC_SSTO_CTG1	30093294	30103494	3535	TRIM31	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225732	CHR_HSCHR6_MHC_SSTO_CTG1	30095634	30105111	548	TRIM31-AS1	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263942	CHR_HSCHR6_MHC_SSTO_CTG1	30123209	30123371	163	SNORA48	snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233931	CHR_HSCHR6_MHC_SSTO_CTG1	30126512	30139132	2497	TRIM40	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229346	CHR_HSCHR6_MHC_SSTO_CTG1	30142335	30151326	3549	TRIM10	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224145	CHR_HSCHR6_MHC_SSTO_CTG1	30153602	30163092	2515	TRIM15	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234046	CHR_HSCHR6_MHC_SSTO_CTG1	30174807	30203783	4378	TRIM26	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224954	CHR_HSCHR6_MHC_SSTO_CTG1	30177152	30178961	1203	PAIP1P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240833	CHR_HSCHR6_MHC_SSTO_CTG1	30224388	30316053	759	HCG17	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233350	CHR_HSCHR6_MHC_SSTO_CTG1	30228650	30232212	753	TRIM26BP	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242227	CHR_HSCHR6_MHC_SSTO_CTG1	30249542	30256896	4768	HLA-L	transcribed_unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224619	CHR_HSCHR6_MHC_SSTO_CTG1	30280729	30317069	5633	HCG18	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229929	CHR_HSCHR6_MHC_SSTO_CTG1	30316398	30336780	4682	TRIM39	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239927	CHR_HSCHR6_MHC_SSTO_CTG1	30335053	30336806	1606	RPP21	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234799	CHR_HSCHR6_MHC_SSTO_CTG1	30341338	30341472	135	HLA-N	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235877	CHR_HSCHR6_MHC_SSTO_CTG1	30349200	30349833	634	HCG19P	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230441	CHR_HSCHR6_MHC_SSTO_CTG1	30353022	30354190	1169	UBQLN1P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231785	CHR_HSCHR6_MHC_SSTO_CTG1	30404626	30409231	1055	MICC	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230422	CHR_HSCHR6_MHC_SSTO_CTG1	30456357	30457894	1267	TMPOP1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237865	CHR_HSCHR6_MHC_SSTO_CTG1	30458704	30460073	1370	SUCLA2P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137321	CHR_HSCHR6_MHC_SSTO_CTG1	30478177	30478827	651	RANP1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230254	CHR_HSCHR6_MHC_SSTO_CTG1	30481640	30486439	3054	HLA-E	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232523	CHR_HSCHR6_MHC_SSTO_CTG1	30508488	30511442	851	XXbac-BPG249D20.9	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226882	CHR_HSCHR6_MHC_SSTO_CTG1	30533598	30549394	8646	GNL1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229202	CHR_HSCHR6_MHC_SSTO_CTG1	30549106	30555943	4281	PRR3	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225989	CHR_HSCHR6_MHC_SSTO_CTG1	30563598	30589402	4339	ABCF1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264579	CHR_HSCHR6_MHC_SSTO_CTG1	30576538	30576651	114	hsa-mir-877	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238104	CHR_HSCHR6_MHC_SSTO_CTG1	30592623	30610835	5215	PPP1R10	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272450	CHR_HSCHR6_MHC_SSTO_CTG1	30608452	30608528	77	BX119957.2	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223775	CHR_HSCHR6_MHC_SSTO_CTG1	30609932	30618618	1888	MRPS18B	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234549	CHR_HSCHR6_MHC_SSTO_CTG1	30619065	30639047	4035	ATAT1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224889	CHR_HSCHR6_MHC_SSTO_CTG1	30625856	30626122	267	PTMAP1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237100	CHR_HSCHR6_MHC_SSTO_CTG1	30639263	30645325	1863	C6orf136	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263998	CHR_HSCHR6_MHC_SSTO_CTG1	30640890	30640983	94	BX119957.1	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226171	CHR_HSCHR6_MHC_SSTO_CTG1	30645335	30665285	4009	DHX16	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236428	CHR_HSCHR6_MHC_SSTO_CTG1	30668637	30671637	1111	PPP1R18	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231135	CHR_HSCHR6_MHC_SSTO_CTG1	30692058	30710140	8064	MDC1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236522	CHR_HSCHR6_MHC_SSTO_CTG1	30695318	30705434	738	MDC1-AS1	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232421	CHR_HSCHR6_MHC_SSTO_CTG1	30712452	30717677	3359	TUBB	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230143	CHR_HSCHR6_MHC_SSTO_CTG1	30719960	30734994	3187	FLOT1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263610	CHR_HSCHR6_MHC_SSTO_CTG1	30728556	30728666	111	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235030	CHR_HSCHR6_MHC_SSTO_CTG1	30735460	30736815	1356	IER3	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263912	CHR_HSCHR6_MHC_SSTO_CTG1	30743271	30743522	252	Metazoa_SRP	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238216	CHR_HSCHR6_MHC_SSTO_CTG1	30780908	30784476	1075	HCG20	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237890	CHR_HSCHR6_MHC_SSTO_CTG1	30790867	30822832	1214	C6orf214	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229126	CHR_HSCHR6_MHC_SSTO_CTG1	31002649	31027602	6019	XXbac-BPG118E17.9	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237093	CHR_HSCHR6_MHC_SSTO_CTG1	31048998	31054791	2112	HCG22	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266626	CHR_HSCHR6_MHC_SSTO_CTG1	31077965	31078064	100	U6	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234674	CHR_HSCHR6_MHC_SSTO_CTG1	31153422	31159096	3291	TCF19	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237582	CHR_HSCHR6_MHC_SSTO_CTG1	31159218	31165590	1880	POU5F1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224056	CHR_HSCHR6_MHC_SSTO_CTG1	31168631	31172797	593	PSORS1C3	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231281	CHR_HSCHR6_MHC_SSTO_CTG1	31192649	31198853	1804	HCG27	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229075	CHR_HSCHR6_MHC_SSTO_CTG1	31195054	31196805	516	XXbac-BPG299F13.14	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206435	CHR_HSCHR6_MHC_SSTO_CTG1	31262172	31265564	2590	HLA-C	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225029	CHR_HSCHR6_MHC_SSTO_CTG1	31268956	31272128	3173	USP8P1	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227672	CHR_HSCHR6_MHC_SSTO_CTG1	31273691	31274890	1200	RPL3P2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225403	CHR_HSCHR6_MHC_SSTO_CTG1	31281167	31282618	1452	WASF5P	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226834	CHR_HSCHR6_MHC_SSTO_CTG1	31301504	31302238	306	XXbac-BPG248L24.10	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228964	CHR_HSCHR6_MHC_SSTO_CTG1	31347575	31350932	2669	HLA-B	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276437	CHR_HSCHR6_MHC_SSTO_CTG1	31348927	31349019	93	MIR6891	miRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233161	CHR_HSCHR6_MHC_SSTO_CTG1	31360052	31360598	547	DHFRP2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266784	CHR_HSCHR6_MHC_SSTO_CTG1	31363816	31363922	107	U6	snRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232244	CHR_HSCHR6_MHC_SSTO_CTG1	31371102	31371704	603	FGFR3P	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227405	CHR_HSCHR6_MHC_SSTO_CTG1	31374124	31374550	427	ZDHHC20P2	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226027	CHR_HSCHR6_MHC_SSTO_CTG1	31375802	31376019	56	HLA-S	unprocessed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231225	CHR_HSCHR6_MHC_SSTO_CTG1	31393526	31409981	3853	MICA	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266250	CHR_HSCHR6_MHC_SSTO_CTG1	31395893	31395991	99	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226768	CHR_HSCHR6_MHC_SSTO_CTG1	31435351	31440654	2143	LINC01149	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230389	CHR_HSCHR6_MHC_SSTO_CTG1	31453889	31456523	2544	HCP5	processed_transcript	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265509	CHR_HSCHR6_MHC_SSTO_CTG1	31487449	31487550	102	Y_RNA	misc_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227772	CHR_HSCHR6_MHC_SSTO_CTG1	31488846	31501875	2687	MICB	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235596	CHR_HSCHR6_MHC_SSTO_CTG1	31510228	31511039	498	PPIAP9	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231623	CHR_HSCHR6_MHC_SSTO_CTG1	31518863	31519442	580	RPL15P4	processed_pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226841	CHR_HSCHR6_MHC_SSTO_CTG1	31519466	31520981	955	MCCD1	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
